"time","temp","feels","wind","gust","rain","humidity","cloud","pressure","vis","date"
"18:00","14 °c","13 °c","15 km/h from ENE","18 km/h","0.0 mm","83%","95%","1014 mb",Excellent,"2020-08-16"
"21:00","12 °c","11 °c","12 km/h from ENE","21 km/h","0.0 mm","89%","100%","1013 mb",Excellent,"2020-08-16"
"00:00","12 °c","11 °c","13 km/h from NE","22 km/h","0.0 mm","89%","100%","1012 mb",Excellent,"2020-08-17"
"03:00","12 °c","11 °c","9 km/h from NE","14 km/h","0.9 mm","94%","100%","1011 mb",Excellent,"2020-08-17"
"06:00","13 °c","12 °c","10 km/h from NE","14 km/h","0.4 mm","93%","100%","1010 mb",Excellent,"2020-08-17"
"09:00","15 °c","14 °c","13 km/h from NE","15 km/h","0.0 mm","89%","100%","1009 mb",Excellent,"2020-08-17"
"12:00","15 °c","14 °c","14 km/h from ENE","18 km/h","0.0 mm","92%","100%","1009 mb",Excellent,"2020-08-17"
"15:00","16 °c","16 °c","14 km/h from ENE","16 km/h","0.1 mm","91%","100%","1007 mb",Excellent,"2020-08-17"
"18:00","15 °c","15 °c","11 km/h from ENE","14 km/h","0.1 mm","94%","100%","1006 mb",Excellent,"2020-08-17"
"21:00","14 °c","14 °c","8 km/h from ENE","12 km/h","0.1 mm","96%","100%","1006 mb",Poor,"2020-08-17"
"00:00","15 °c","15 °c","5 km/h from E","6 km/h","0.0 mm","96%","100%","1006 mb",Poor,"2020-08-18"
"03:00","15 °c","15 °c","7 km/h from ENE","10 km/h","0.0 mm","98%","100%","1005 mb",Poor,"2020-08-18"
"06:00","15 °c","15 °c","5 km/h from ENE","7 km/h","0.0 mm","97%","87%","1004 mb",Poor,"2020-08-18"
"09:00","17 °c","17 °c","8 km/h from ENE","9 km/h","0.0 mm","88%","90%","1004 mb",Excellent,"2020-08-18"
"12:00","18 °c","18 °c","9 km/h from ENE","11 km/h","0.0 mm","82%","79%","1004 mb",Excellent,"2020-08-18"
"15:00","19 °c","19 °c","9 km/h from ENE","12 km/h","1.1 mm","79%","72%","1004 mb",Excellent,"2020-08-18"
"18:00","18 °c","18 °c","1 km/h from ENE","3 km/h","3.3 mm","86%","100%","1004 mb",Good,"2020-08-18"
"21:00","15 °c","15 °c","3 km/h from SW","4 km/h","0.6 mm","92%","95%","1004 mb",Excellent,"2020-08-18"
"00:00","14 °c","14 °c","8 km/h from SW","13 km/h","0.6 mm","93%","93%","1004 mb",Excellent,"2020-08-19"
"03:00","13 °c","13 °c","1 km/h from S","3 km/h","0.0 mm","97%","83%","1004 mb",Poor,"2020-08-19"
"06:00","15 °c","15 °c","2 km/h from ESE","3 km/h","0.0 mm","96%","100%","1004 mb",Poor,"2020-08-19"
"09:00","17 °c","17 °c","5 km/h from ENE","6 km/h","0.0 mm","90%","67%","1003 mb",Excellent,"2020-08-19"
"12:00","19 °c","19 °c","14 km/h from ENE","16 km/h","0.0 mm","78%","62%","1002 mb",Excellent,"2020-08-19"
"15:00","20 °c","20 °c","19 km/h from ENE","22 km/h","0.1 mm","77%","83%","1001 mb",Excellent,"2020-08-19"
"18:00","18 °c","18 °c","17 km/h from ENE","23 km/h","0.0 mm","86%","33%","998 mb",Excellent,"2020-08-19"
"21:00","15 °c","15 °c","17 km/h from ENE","26 km/h","0.0 mm","92%","64%","996 mb",Excellent,"2020-08-19"
"00:00","17 °c","17 °c","20 km/h from ESE","30 km/h","0.6 mm","93%","100%","993 mb",Poor,"2020-08-20"
"03:00","18 °c","18 °c","18 km/h from SSE","28 km/h","1.0 mm","87%","99%","992 mb",Excellent,"2020-08-20"
"06:00","14 °c","13 °c","17 km/h from SSE","27 km/h","0.9 mm","80%","87%","995 mb",Excellent,"2020-08-20"
"09:00","18 °c","18 °c","24 km/h from S","28 km/h","0.0 mm","71%","35%","997 mb",Excellent,"2020-08-20"
"12:00","19 °c","19 °c","22 km/h from S","26 km/h","0.1 mm","66%","74%","998 mb",Excellent,"2020-08-20"
"15:00","20 °c","20 °c","24 km/h from S","29 km/h","0.4 mm","62%","74%","998 mb",Excellent,"2020-08-20"
"18:00","18 °c","18 °c","13 km/h from SSE","18 km/h","0.5 mm","72%","53%","997 mb",Excellent,"2020-08-20"
"21:00","16 °c","16 °c","17 km/h from SSE","31 km/h","0.0 mm","75%","100%","997 mb",Excellent,"2020-08-20"
"00:00","16 °c","16 °c","19 km/h from SE","31 km/h","0.1 mm","78%","52%","994 mb",Excellent,"2020-08-21"
"03:00","15 °c","15 °c","17 km/h from ESE","27 km/h","0.0 mm","78%","100%","990 mb",Excellent,"2020-08-21"
"06:00","14 °c","13 °c","20 km/h from ESE","27 km/h","3.1 mm","88%","78%","987 mb",Good,"2020-08-21"
"09:00","15 °c","14 °c","15 km/h from SE","20 km/h","1.2 mm","87%","100%","985 mb",Excellent,"2020-08-21"
"12:00","18 °c","18 °c","29 km/h from SSW","37 km/h","2.4 mm","73%","78%","985 mb",Excellent,"2020-08-21"
"15:00","16 °c","16 °c","28 km/h from SW","37 km/h","1.0 mm","87%","100%","987 mb",Excellent,"2020-08-21"
"18:00","14 °c","14 °c","27 km/h from SW","35 km/h","1.0 mm","81%","75%","990 mb",Excellent,"2020-08-21"
"21:00","10 °c","10 °c","22 km/h from SW","33 km/h","0.2 mm","85%","81%","994 mb",Excellent,"2020-08-21"
"00:00","13 °c","11 °c","22 km/h from SW","32 km/h","0.2 mm","85%","88%","996 mb",Excellent,"2020-08-22"
"03:00","13 °c","11 °c","18 km/h from SW","27 km/h","0.1 mm","90%","59%","997 mb",Excellent,"2020-08-22"
"06:00","13 °c","11 °c","23 km/h from SW","30 km/h","0.0 mm","89%","78%","998 mb",Excellent,"2020-08-22"
"09:00","15 °c","15 °c","22 km/h from WSW","26 km/h","0.1 mm","80%","83%","1000 mb",Excellent,"2020-08-22"
"12:00","18 °c","18 °c","24 km/h from WSW","28 km/h","0.0 mm","65%","16%","1001 mb",Excellent,"2020-08-22"
"15:00","19 °c","19 °c","20 km/h from WSW","23 km/h","0.1 mm","63%","88%","1002 mb",Excellent,"2020-08-22"
"18:00","17 °c","17 °c","16 km/h from WSW","18 km/h","0.2 mm","75%","85%","1002 mb",Excellent,"2020-08-22"
"21:00","13 °c","12 °c","12 km/h from WSW","19 km/h","0.0 mm","89%","41%","1005 mb",Excellent,"2020-08-22"
"00:00","13 °c","12 °c","12 km/h from WSW","18 km/h","0.0 mm","90%","17%","1007 mb",Excellent,"2020-08-23"
"03:00","13 °c","11 °c","14 km/h from WSW","22 km/h","0.0 mm","93%","55%","1009 mb",Excellent,"2020-08-23"
"06:00","12 °c","12 °c","10 km/h from WSW","14 km/h","0.0 mm","91%","44%","1010 mb",Excellent,"2020-08-23"
"09:00","15 °c","15 °c","8 km/h from W","9 km/h","0.1 mm","76%","75%","1012 mb",Excellent,"2020-08-23"
"12:00","15 °c","15 °c","9 km/h from SW","11 km/h","0.4 mm","74%","73%","1012 mb",Excellent,"2020-08-23"
"15:00","14 °c","13 °c","10 km/h from SW","12 km/h","0.2 mm","78%","65%","1013 mb",Excellent,"2020-08-23"
"18:00","10 °c","10 °c","6 km/h from SW","8 km/h","0.0 mm","79%","55%","1012 mb",Excellent,"2020-08-23"
"21:00","8 °c","8 °c","5 km/h from SSE","8 km/h","0.0 mm","87%","67%","1013 mb",Excellent,"2020-08-23"
"00:00","12 °c","12 °c","2 km/h from S","2 km/h","0.2 mm","88%","99%","1013 mb",Poor,"2020-08-24"
"03:00","11 °c","11 °c","3 km/h from NE","4 km/h","0.1 mm","90%","95%","1013 mb",Excellent,"2020-08-24"
"06:00","11 °c","11 °c","4 km/h from NE","5 km/h","0.4 mm","88%","84%","1013 mb",Excellent,"2020-08-24"
"09:00","11 °c","11 °c","6 km/h from NE","6 km/h","0.6 mm","83%","94%","1014 mb",Poor,"2020-08-24"
"12:00","13 °c","13 °c","7 km/h from E","8 km/h","0.5 mm","73%","97%","1014 mb",Poor,"2020-08-24"
"15:00","15 °c","15 °c","6 km/h from E","7 km/h","0.1 mm","66%","58%","1014 mb",Excellent,"2020-08-24"
"18:00","14 °c","14 °c","9 km/h from E","11 km/h","0.0 mm","76%","37%","1012 mb",Excellent,"2020-08-24"
"21:00","11 °c","10 °c","9 km/h from SE","15 km/h","0.0 mm","87%","31%","1012 mb",Excellent,"2020-08-24"
"00:00","11 °c","10 °c","7 km/h from E","11 km/h","0.0 mm","89%","44%","1010 mb",Excellent,"2020-08-25"
"03:00","11 °c","9 °c","13 km/h from E","18 km/h","0.0 mm","90%","84%","1005 mb",Excellent,"2020-08-25"
"06:00","12 °c","10 °c","23 km/h from E","30 km/h","0.0 mm","85%","90%","1000 mb",Excellent,"2020-08-25"
"09:00","13 °c","11 °c","32 km/h from E","43 km/h","7.2 mm","94%","100%","994 mb",Good,"2020-08-25"
"12:00","14 °c","12 °c","33 km/h from E","45 km/h","13.5 mm","95%","100%","987 mb",Good,"2020-08-25"
"15:00","15 °c","15 °c","12 km/h from ENE","16 km/h","5.4 mm","96%","100%","983 mb",Good,"2020-08-25"
"18:00","15 °c","14 °c","12 km/h from NNE","15 km/h","6.9 mm","98%","100%","983 mb",Good,"2020-08-25"
"21:00","14 °c","11 °c","34 km/h from N","44 km/h","1.7 mm","92%","100%","987 mb",Excellent,"2020-08-25"
"00:00","13 °c","11 °c","24 km/h from N","32 km/h","2.1 mm","87%","100%","993 mb",Excellent,"2020-08-26"
"03:00","13 °c","11 °c","15 km/h from NW","21 km/h","2.3 mm","89%","100%","1001 mb",Excellent,"2020-08-26"
"06:00","12 °c","12 °c","7 km/h from NW","10 km/h","2.5 mm","88%","100%","1005 mb",Excellent,"2020-08-26"
"09:00","12 °c","12 °c","5 km/h from NNW","6 km/h","1.2 mm","90%","99%","1009 mb",Excellent,"2020-08-26"
"12:00","12 °c","12 °c","5 km/h from SW","5 km/h","1.6 mm","86%","77%","1012 mb",Excellent,"2020-08-26"
"15:00","13 °c","12 °c","7 km/h from SSW","8 km/h","0.1 mm","86%","63%","1013 mb",Excellent,"2020-08-26"
"18:00","9 °c","9 °c","3 km/h from SSE","4 km/h","0.0 mm","77%","63%","1013 mb",Excellent,"2020-08-26"
"21:00","6 °c","6 °c","4 km/h from SE","7 km/h","0.0 mm","86%","60%","1014 mb",Excellent,"2020-08-26"
"00:00","10 °c","10 °c","3 km/h from SSE","6 km/h","0.0 mm","89%","82%","1014 mb",Excellent,"2020-08-27"
"03:00","10 °c","10 °c","2 km/h from ENE","3 km/h","0.0 mm","94%","61%","1015 mb",Excellent,"2020-08-27"
"06:00","11 °c","11 °c","5 km/h from ENE","8 km/h","0.0 mm","93%","77%","1013 mb",Excellent,"2020-08-27"
"09:00","13 °c","13 °c","4 km/h from ENE","5 km/h","1.0 mm","89%","100%","1012 mb",Excellent,"2020-08-27"
"12:00","15 °c","15 °c","6 km/h from ENE","8 km/h","2.3 mm","83%","100%","1010 mb",Excellent,"2020-08-27"
"15:00","13 °c","12 °c","10 km/h from E","14 km/h","2.6 mm","91%","100%","1009 mb",Good,"2020-08-27"
"18:00","13 °c","11 °c","14 km/h from ENE","20 km/h","0.0 mm","92%","100%","1007 mb",Excellent,"2020-08-27"
"21:00","13 °c","11 °c","12 km/h from NE","17 km/h","1.6 mm","93%","100%","1006 mb",Excellent,"2020-08-27"
"00:00","13 °c","10 °c","24 km/h from ENE","35 km/h","4.7 mm","93%","100%","1006 mb",Good,"2020-08-28"
"03:00","11 °c","8 °c","28 km/h from NE","41 km/h","1.1 mm","89%","100%","1006 mb",Excellent,"2020-08-28"
"06:00","11 °c","8 °c","23 km/h from NNE","31 km/h","0.0 mm","87%","100%","1008 mb",Excellent,"2020-08-28"
"09:00","12 °c","10 °c","26 km/h from NE","32 km/h","0.2 mm","78%","91%","1009 mb",Excellent,"2020-08-28"
"12:00","14 °c","12 °c","24 km/h from NE","28 km/h","0.0 mm","68%","91%","1010 mb",Excellent,"2020-08-28"
"15:00","15 °c","14 °c","19 km/h from NNE","22 km/h","0.2 mm","64%","79%","1010 mb",Excellent,"2020-08-28"
"18:00","14 °c","13 °c","12 km/h from N","16 km/h","0.0 mm","70%","94%","1010 mb",Excellent,"2020-08-28"
"21:00","10 °c","8 °c","14 km/h from N","23 km/h","0.2 mm","78%","84%","1011 mb",Excellent,"2020-08-28"
"00:00","9 °c","7 °c","12 km/h from N","21 km/h","0.0 mm","82%","30%","1012 mb",Excellent,"2020-08-29"
"03:00","8 °c","6 °c","12 km/h from NW","19 km/h","0.0 mm","82%","34%","1012 mb",Excellent,"2020-08-29"
"06:00","8 °c","6 °c","13 km/h from NW","21 km/h","0.0 mm","79%","58%","1013 mb",Excellent,"2020-08-29"
"09:00","12 °c","10 °c","18 km/h from N","20 km/h","0.0 mm","69%","71%","1014 mb",Excellent,"2020-08-29"
"12:00","14 °c","12 °c","21 km/h from N","24 km/h","0.0 mm","63%","100%","1015 mb",Excellent,"2020-08-29"
"15:00","14 °c","13 °c","15 km/h from N","19 km/h","0.1 mm","64%","67%","1016 mb",Excellent,"2020-08-29"
"18:00","13 °c","11 °c","14 km/h from NNE","19 km/h","0.3 mm","69%","63%","1017 mb",Excellent,"2020-08-29"
"21:00","10 °c","8 °c","14 km/h from NE","20 km/h","0.1 mm","72%","82%","1019 mb",Excellent,"2020-08-29"
"00:00","9 °c","8 °c","8 km/h from NNE","13 km/h","0.0 mm","73%","10%","1019 mb",Excellent,"2020-08-30"
"03:00","8 °c","7 °c","5 km/h from WSW","9 km/h","0.0 mm","82%","38%","1019 mb",Excellent,"2020-08-30"
"06:00","8 °c","7 °c","6 km/h from SW","8 km/h","0.0 mm","83%","6%","1019 mb",Excellent,"2020-08-30"
"09:00","12 °c","12 °c","7 km/h from W","8 km/h","0.0 mm","71%","11%","1020 mb",Excellent,"2020-08-30"
"12:00","15 °c","15 °c","6 km/h from NNW","6 km/h","0.0 mm","55%","23%","1020 mb",Excellent,"2020-08-30"
"15:00","16 °c","16 °c","3 km/h from NW","3 km/h","0.0 mm","54%","59%","1020 mb",Excellent,"2020-08-30"
"18:00","15 °c","15 °c","2 km/h from NNW","3 km/h","0.0 mm","64%","46%","1020 mb",Excellent,"2020-08-30"
"21:00","11 °c","11 °c","4 km/h from SSW","9 km/h","0.0 mm","70%","44%","1021 mb",Excellent,"2020-08-30"
"00:00","10 °c","9 °c","5 km/h from SSW","11 km/h","0.0 mm","77%","59%","1021 mb",Excellent,"2020-08-31"
"03:00","9 °c","9 °c","5 km/h from SSW","9 km/h","0.0 mm","83%","30%","1021 mb",Excellent,"2020-08-31"
"06:00","8 °c","8 °c","4 km/h from SSW","8 km/h","0.0 mm","82%","25%","1021 mb",Excellent,"2020-08-31"
"09:00","15 °c","15 °c","5 km/h from SSW","6 km/h","0.0 mm","66%","3%","1021 mb",Excellent,"2020-08-31"
"12:00","16 °c","16 °c","7 km/h from S","8 km/h","0.0 mm","61%","61%","1020 mb",Excellent,"2020-08-31"
"15:00","16 °c","16 °c","9 km/h from SSW","10 km/h","0.0 mm","63%","68%","1020 mb",Excellent,"2020-08-31"
"18:00","15 °c","14 °c","9 km/h from SW","12 km/h","0.0 mm","72%","14%","1019 mb",Excellent,"2020-08-31"
"21:00","11 °c","9 °c","10 km/h from SSW","17 km/h","0.0 mm","82%","1%","1020 mb",Excellent,"2020-08-31"
"00:00","9 °c","8 °c","8 km/h from S","13 km/h","0.0 mm","84%","3%","1019 mb",Excellent,"2020-09-01"
"03:00","9 °c","9 °c","4 km/h from S","8 km/h","0.0 mm","85%","83%","1019 mb",Excellent,"2020-09-01"
"06:00","10 °c","10 °c","4 km/h from S","6 km/h","0.0 mm","84%","72%","1020 mb",Excellent,"2020-09-01"
"09:00","14 °c","14 °c","8 km/h from SSW","9 km/h","0.0 mm","73%","34%","1019 mb",Excellent,"2020-09-01"
"12:00","16 °c","16 °c","15 km/h from SW","18 km/h","0.0 mm","68%","76%","1019 mb",Excellent,"2020-09-01"
"15:00","16 °c","16 °c","13 km/h from SSW","17 km/h","0.0 mm","76%","100%","1017 mb",Excellent,"2020-09-01"
"18:00","15 °c","15 °c","13 km/h from SSW","18 km/h","0.0 mm","77%","54%","1017 mb",Excellent,"2020-09-01"
"21:00","12 °c","11 °c","10 km/h from SSW","17 km/h","0.0 mm","83%","92%","1017 mb",Excellent,"2020-09-01"
"00:00","11 °c","11 °c","8 km/h from S","15 km/h","0.0 mm","86%","47%","1017 mb",Excellent,"2020-09-02"
"03:00","12 °c","10 °c","14 km/h from SSW","26 km/h","0.0 mm","89%","97%","1014 mb",Excellent,"2020-09-02"
"06:00","13 °c","12 °c","10 km/h from S","17 km/h","0.0 mm","87%","100%","1013 mb",Excellent,"2020-09-02"
"09:00","16 °c","16 °c","17 km/h from SSW","22 km/h","0.0 mm","80%","100%","1011 mb",Excellent,"2020-09-02"
"12:00","16 °c","16 °c","18 km/h from SSW","23 km/h","0.0 mm","82%","100%","1011 mb",Excellent,"2020-09-02"
"15:00","16 °c","16 °c","19 km/h from SSW","26 km/h","0.3 mm","87%","100%","1008 mb",Poor,"2020-09-02"
"18:00","13 °c","13 °c","13 km/h from SSW","21 km/h","3.0 mm","90%","100%","1007 mb",Good,"2020-09-02"
"21:00","8 °c","8 °c","15 km/h from SSW","26 km/h","0.2 mm","92%","74%","1006 mb",Excellent,"2020-09-02"
"00:00","17 °c","17 °c","17 km/h from SW","25 km/h","1.2 mm","93%","100%","1006 mb",Excellent,"2020-09-03"
"03:00","14 °c","13 °c","15 km/h from WSW","26 km/h","0.3 mm","89%","78%","1005 mb",Excellent,"2020-09-03"
"06:00","13 °c","12 °c","17 km/h from SW","26 km/h","0.1 mm","89%","84%","1006 mb",Excellent,"2020-09-03"
"09:00","16 °c","16 °c","25 km/h from WSW","29 km/h","0.0 mm","81%","76%","1006 mb",Excellent,"2020-09-03"
"12:00","16 °c","16 °c","24 km/h from WSW","29 km/h","0.3 mm","77%","81%","1007 mb",Excellent,"2020-09-03"
"15:00","15 °c","15 °c","27 km/h from WSW","33 km/h","0.4 mm","71%","81%","1007 mb",Excellent,"2020-09-03"
"18:00","14 °c","12 °c","24 km/h from WSW","33 km/h","0.5 mm","72%","78%","1009 mb",Excellent,"2020-09-03"
"21:00","11 °c","9 °c","21 km/h from WSW","32 km/h","0.0 mm","76%","3%","1011 mb",Excellent,"2020-09-03"
"00:00","10 °c","8 °c","21 km/h from SW","35 km/h","0.0 mm","79%","14%","1012 mb",Excellent,"2020-09-04"
"03:00","11 °c","9 °c","23 km/h from SW","38 km/h","0.0 mm","80%","86%","1012 mb",Excellent,"2020-09-04"
"06:00","11 °c","8 °c","23 km/h from SW","38 km/h","0.1 mm","85%","86%","1012 mb",Excellent,"2020-09-04"
"09:00","13 °c","11 °c","28 km/h from WSW","36 km/h","0.3 mm","80%","100%","1013 mb",Excellent,"2020-09-04"
"12:00","14 °c","12 °c","30 km/h from WSW","39 km/h","1.1 mm","77%","67%","1012 mb",Excellent,"2020-09-04"
"15:00","15 °c","15 °c","30 km/h from WSW","35 km/h","0.3 mm","63%","64%","1012 mb",Excellent,"2020-09-04"
"18:00","13 °c","11 °c","23 km/h from WSW","33 km/h","0.4 mm","72%","71%","1012 mb",Excellent,"2020-09-04"
"21:00","11 °c","8 °c","24 km/h from WSW","36 km/h","0.0 mm","80%","40%","1013 mb",Excellent,"2020-09-04"
"00:00","10 °c","7 °c","22 km/h from WSW","34 km/h","0.0 mm","79%","27%","1013 mb",Excellent,"2020-09-05"
"03:00","10 °c","8 °c","18 km/h from WSW","26 km/h","0.0 mm","81%","68%","1013 mb",Excellent,"2020-09-05"
"06:00","9 °c","6 °c","19 km/h from W","32 km/h","0.0 mm","82%","31%","1014 mb",Excellent,"2020-09-05"
"09:00","13 °c","10 °c","24 km/h from W","28 km/h","0.0 mm","70%","14%","1015 mb",Excellent,"2020-09-05"
"12:00","14 °c","12 °c","25 km/h from W","28 km/h","0.1 mm","62%","93%","1016 mb",Excellent,"2020-09-05"
"15:00","14 °c","12 °c","21 km/h from W","26 km/h","0.1 mm","66%","82%","1016 mb",Excellent,"2020-09-05"
"18:00","12 °c","11 °c","15 km/h from W","22 km/h","0.1 mm","71%","85%","1016 mb",Excellent,"2020-09-05"
"21:00","10 °c","8 °c","13 km/h from WSW","22 km/h","0.0 mm","81%","52%","1017 mb",Excellent,"2020-09-05"
"00:00","10 °c","9 °c","10 km/h from WSW","17 km/h","0.0 mm","83%","96%","1017 mb",Excellent,"2020-09-06"
"03:00","9 °c","8 °c","7 km/h from WSW","13 km/h","0.2 mm","91%","69%","1016 mb",Excellent,"2020-09-06"
"06:00","8 °c","8 °c","5 km/h from WNW","9 km/h","0.3 mm","92%","86%","1017 mb",Good,"2020-09-06"
"09:00","13 °c","14 °c","5 km/h from N","6 km/h","0.3 mm","79%","52%","1018 mb",Excellent,"2020-09-06"
"12:00","16 °c","16 °c","3 km/h from NE","4 km/h","0.4 mm","63%","77%","1019 mb",Excellent,"2020-09-06"
"15:00","16 °c","16 °c","6 km/h from NW","6 km/h","0.1 mm","57%","77%","1020 mb",Excellent,"2020-09-06"
"18:00","16 °c","16 °c","3 km/h from SSW","3 km/h","0.0 mm","66%","7%","1020 mb",Excellent,"2020-09-06"
"21:00","11 °c","10 °c","9 km/h from SW","18 km/h","0.0 mm","76%","51%","1020 mb",Excellent,"2020-09-06"
"00:00","10 °c","8 °c","13 km/h from SW","26 km/h","0.0 mm","76%","52%","1019 mb",Excellent,"2020-09-07"
"03:00","11 °c","8 °c","17 km/h from SW","31 km/h","0.0 mm","81%","73%","1018 mb",Excellent,"2020-09-07"
"06:00","11 °c","9 °c","21 km/h from SW","34 km/h","0.4 mm","89%","100%","1016 mb",Poor,"2020-09-07"
"09:00","14 °c","12 °c","29 km/h from SW","39 km/h","0.0 mm","86%","87%","1014 mb",Excellent,"2020-09-07"
"12:00","16 °c","16 °c","30 km/h from WSW","36 km/h","0.0 mm","87%","100%","1013 mb",Excellent,"2020-09-07"
"15:00","17 °c","17 °c","29 km/h from WSW","38 km/h","0.2 mm","90%","100%","1013 mb",Poor,"2020-09-07"
"18:00","17 °c","17 °c","24 km/h from WSW","35 km/h","0.3 mm","88%","90%","1014 mb",Poor,"2020-09-07"
"21:00","15 °c","15 °c","24 km/h from WSW","38 km/h","0.1 mm","85%","73%","1016 mb",Excellent,"2020-09-07"
"00:00","14 °c","12 °c","21 km/h from WSW","32 km/h","0.2 mm","84%","81%","1017 mb",Excellent,"2020-09-08"
"03:00","13 °c","11 °c","22 km/h from WSW","35 km/h","0.0 mm","88%","38%","1017 mb",Excellent,"2020-09-08"
"06:00","13 °c","11 °c","19 km/h from WSW","30 km/h","0.0 mm","90%","56%","1017 mb",Excellent,"2020-09-08"
"09:00","16 °c","16 °c","24 km/h from WSW","28 km/h","0.0 mm","80%","84%","1018 mb",Excellent,"2020-09-08"
"12:00","20 °c","20 °c","26 km/h from WSW","30 km/h","0.0 mm","69%","43%","1017 mb",Excellent,"2020-09-08"
"15:00","18 °c","18 °c","19 km/h from SW","28 km/h","0.1 mm","87%","100%","1017 mb",Excellent,"2020-09-08"
"18:00","16 °c","16 °c","23 km/h from WSW","35 km/h","0.2 mm","88%","100%","1015 mb",Poor,"2020-09-08"
"21:00","12 °c","12 °c","26 km/h from WSW","45 km/h","0.4 mm","90%","100%","1015 mb",Poor,"2020-09-08"
"00:00","15 °c","15 °c","25 km/h from WSW","42 km/h","3.1 mm","91%","82%","1015 mb",Good,"2020-09-09"
"03:00","11 °c","8 °c","25 km/h from WSW","41 km/h","0.0 mm","83%","0%","1016 mb",Excellent,"2020-09-09"
"06:00","11 °c","9 °c","20 km/h from WSW","33 km/h","0.0 mm","83%","20%","1018 mb",Excellent,"2020-09-09"
"09:00","14 °c","12 °c","30 km/h from W","35 km/h","0.0 mm","71%","91%","1019 mb",Excellent,"2020-09-09"
"12:00","15 °c","13 °c","26 km/h from W","30 km/h","0.1 mm","67%","90%","1019 mb",Excellent,"2020-09-09"
"15:00","14 °c","13 °c","26 km/h from W","30 km/h","0.1 mm","66%","53%","1021 mb",Excellent,"2020-09-09"
"18:00","12 °c","9 °c","18 km/h from WNW","28 km/h","0.0 mm","67%","53%","1022 mb",Excellent,"2020-09-09"
"21:00","9 °c","6 °c","13 km/h from WSW","24 km/h","0.0 mm","76%","53%","1024 mb",Excellent,"2020-09-09"
"00:00","8 °c","7 °c","9 km/h from SW","17 km/h","0.0 mm","78%","100%","1024 mb",Excellent,"2020-09-10"
"03:00","9 °c","7 °c","11 km/h from WSW","20 km/h","0.0 mm","85%","8%","1023 mb",Excellent,"2020-09-10"
"06:00","8 °c","6 °c","13 km/h from SW","22 km/h","0.0 mm","86%","42%","1022 mb",Excellent,"2020-09-10"
"09:00","13 °c","11 °c","18 km/h from WSW","21 km/h","0.0 mm","69%","43%","1022 mb",Excellent,"2020-09-10"
"12:00","13 °c","11 °c","20 km/h from WSW","24 km/h","0.1 mm","68%","99%","1020 mb",Excellent,"2020-09-10"
"15:00","13 °c","12 °c","22 km/h from WSW","25 km/h","0.0 mm","67%","72%","1018 mb",Excellent,"2020-09-10"
